Id,MemberId,LoanAmount,TransactionDate,MaturityDate,LoanStatus,InitialInterestAmount,ProductId,RepaymentAmount,RepaymentDate,RepaymentType
720,340,150.0,2025-02-21 02:29:24.306328+00:00,2025-02-28 00:00:00+00:00,overdue,27.75,4,,,
137006,34,2000.0,2025-11-24 08:32:51.649366+00:00,2025-12-24 08:32:51.645224+00:00,overdue,250.0,1,,,
145777,994,4000.0,2025-11-30 10:30:38.648518+00:00,2025-12-30 10:30:38.642710+00:00,overdue,740.0,16,,,
143943,982,2000.0,2025-11-28 22:17:56.150018+00:00,2025-12-28 22:17:56.145205+00:00,overdue,290.0,8,,,
1654,628,1000.0,2025-03-19 14:17:09.187020+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
21000,902,1000.0,2025-09-02 20:31:01.576265+00:00,2025-10-02 20:31:01.568976+00:00,overdue,125.0,10,,,
4770,688,1000.0,2025-05-04 16:33:29.556405+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
3621,764,1000.0,2025-04-04 11:46:56.563253+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
663,296,1000.0,2025-02-19 10:18:10.172223+00:00,2025-02-28 00:00:00+00:00,overdue,185.0,4,,,
135076,1036,700.0,2025-11-22 15:47:07.497364+00:00,2025-12-22 15:47:07.493676+00:00,overdue,129.5,16,,,
5831,437,100.0,2025-06-06 11:11:47.279019+00:00,2025-06-28 00:00:00+00:00,overdue,18.5,4,,,
1992,658,600.0,2025-03-21 09:36:49.187721+00:00,2025-03-28 00:00:00+00:00,overdue,111.0,4,,,
1618,536,1000.0,2025-03-19 06:53:39.829093+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
4005,462,100.0,2025-04-11 16:34:34.756335+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,,,
144947,1036,1550.0,2025-11-29 16:29:22.066468+00:00,2025-12-29 16:29:22.060876+00:00,overdue,286.75,16,,,
20397,46,6000.0,2025-08-28 04:41:51.290078+00:00,2025-09-27 04:41:51.284633+00:00,overdue,1110.0,4,,,
4940,161,1000.0,2025-05-06 10:46:57.661431+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
2829,774,100.0,2025-03-31 07:00:36.010041+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,,,
1566,402,150.0,2025-03-18 06:04:20.306232+00:00,2025-03-28 00:00:00+00:00,overdue,27.75,4,,,
4164,868,1000.0,2025-04-17 11:53:01.305303+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
46679,1005,10000.0,2025-09-15 16:12:54.138494+00:00,2025-10-15 16:12:54.133636+00:00,overdue,1450.0,8,,,
1255,378,1000.0,2025-03-14 09:43:47.475093+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
2014,444,100.0,2025-03-21 11:21:44.031681+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
1751,264,1000.0,2025-03-20 09:57:06.858446+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
128155,992,10000.0,2025-11-19 04:47:46.412557+00:00,2025-12-19 04:47:46.409392+00:00,overdue,1850.0,16,,,
134992,1036,3100.0,2025-11-22 14:38:17.299378+00:00,2025-12-22 14:38:17.293662+00:00,overdue,573.5,16,,,
2849,452,150.0,2025-03-31 13:30:52.377980+00:00,2025-04-28 00:00:00+00:00,overdue,27.75,4,,,
1601,526,800.0,2025-03-18 16:33:15.469207+00:00,2025-03-28 00:00:00+00:00,overdue,148.0,4,,,
890,30,500.0,2025-02-28 15:17:54.293325+00:00,2025-03-28 00:00:00+00:00,overdue,62.5,1,,,
144596,930,800.0,2025-11-29 11:30:08.976305+00:00,2025-12-29 11:30:08.970633+00:00,overdue,100.0,1,,,
83821,14,1945.0,2025-10-02 13:44:04.490453+00:00,2025-11-01 13:44:04.484062+00:00,overdue,243.125,1,,,
111298,1046,5000.0,2025-10-28 09:56:17.470201+00:00,2025-11-27 09:56:17.466258+00:00,overdue,725.0,8,,,
1617,549,1000.0,2025-03-19 06:50:11.051490+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
4187,784,200.0,2025-04-19 07:17:22.592791+00:00,2025-04-28 00:00:00+00:00,overdue,37.0,4,,,
1752,415,900.0,2025-03-20 10:05:46.791541+00:00,2025-03-28 00:00:00+00:00,overdue,166.5,4,,,
561,125,2000.0,2025-02-13 11:19:14.971624+00:00,2025-02-28 00:00:00+00:00,overdue,370.0,4,,,
5834,214,2000.0,2025-06-06 14:25:02.425019+00:00,2025-06-28 00:00:00+00:00,overdue,370.0,4,,,
122924,936,3000.0,2025-11-17 10:32:39.757950+00:00,2025-12-17 10:32:39.754297+00:00,overdue,435.0,8,,,
5277,331,500.0,2025-05-24 17:12:46.439663+00:00,2025-05-28 00:00:00+00:00,overdue,92.5,4,,,
3822,829,1000.0,2025-04-08 13:16:59.098168+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
116000,1049,5000.0,2025-11-03 18:21:52.755182+00:00,2025-12-03 18:21:52.751022+00:00,overdue,725.0,8,,,
2431,545,100.0,2025-03-25 06:30:00.302677+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
154293,989,6000.0,2025-12-05 10:35:09.206032+00:00,2026-01-04 10:35:09.200842+00:00,overdue,870.0,8,,,
1857,259,300.0,2025-03-20 17:27:19.768339+00:00,2025-03-28 00:00:00+00:00,overdue,55.5,4,,,
118866,1038,3000.0,2025-11-08 17:13:24.970188+00:00,2025-12-08 17:13:24.965115+00:00,overdue,435.0,8,,,
122683,1038,2000.0,2025-11-16 22:27:12.118325+00:00,2025-12-16 22:27:12.113257+00:00,overdue,290.0,8,,,
2043,730,1000.0,2025-03-21 13:17:07.839753+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
1257,382,300.0,2025-03-14 09:51:52.064306+00:00,2025-03-28 00:00:00+00:00,overdue,55.5,4,,,
4383,683,1000.0,2025-04-30 19:30:24.005461+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
1444,461,100.0,2025-03-15 16:53:02.555257+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
4277,665,200.0,2025-04-25 22:35:18.598441+00:00,2025-04-28 00:00:00+00:00,overdue,37.0,4,,,
598,151,200.0,2025-02-15 18:33:10.556496+00:00,2025-02-28 00:00:00+00:00,overdue,37.0,4,,,
154020,78,2000.0,2025-12-05 08:09:21.047971+00:00,2026-01-04 08:09:21.042529+00:00,overdue,250.0,1,,,
133330,1030,1800.0,2025-11-21 12:36:30.621728+00:00,2025-12-21 12:36:30.614879+00:00,overdue,225.0,10,,,
3279,426,1000.0,2025-04-03 07:23:43.163923+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
2377,664,350.0,2025-03-24 13:44:26.406774+00:00,2025-03-28 00:00:00+00:00,overdue,64.75,4,,,
3667,443,1000.0,2025-04-04 17:42:07.823363+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
1436,368,100.0,2025-03-15 13:33:39.330079+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
71437,1027,10000.0,2025-09-26 10:50:24.700556+00:00,2025-10-26 10:50:24.694924+00:00,overdue,1450.0,8,,,
3800,474,200.0,2025-04-07 15:32:32.656361+00:00,2025-04-28 00:00:00+00:00,overdue,37.0,4,,,
5286,552,100.0,2025-05-26 12:21:06.509957+00:00,2025-05-28 00:00:00+00:00,overdue,18.5,4,,,
3469,797,1000.0,2025-04-03 20:24:16.295722+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
2657,133,150.0,2025-03-28 03:57:23.018951+00:00,2025-04-28 00:00:00+00:00,overdue,27.75,4,,,
97896,992,500.0,2025-10-14 15:35:25.210432+00:00,2025-11-13 15:35:25.205301+00:00,overdue,92.5,16,,,
20690,88,12000.0,2025-08-30 06:16:10.765643+00:00,2025-09-29 06:16:10.761972+00:00,overdue,2220.0,4,,,
98579,992,1000.0,2025-10-15 15:35:46.750617+00:00,2025-11-14 15:35:46.743165+00:00,overdue,185.0,16,,,
2163,713,100.0,2025-03-23 06:21:52.958415+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
122133,936,3000.0,2025-11-15 12:11:28.700009+00:00,2025-12-15 12:11:28.694422+00:00,overdue,435.0,8,,,
2708,362,500.0,2025-03-29 04:46:05.136775+00:00,2025-04-28 00:00:00+00:00,overdue,92.5,4,,,
2041,663,200.0,2025-03-21 13:02:44.281364+00:00,2025-03-28 00:00:00+00:00,overdue,37.0,4,,,
711,282,250.0,2025-02-20 17:30:34.013660+00:00,2025-02-28 00:00:00+00:00,overdue,46.25,4,,,
917,342,100.0,2025-03-01 20:39:10.180570+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
4067,772,600.0,2025-04-14 08:45:26.358989+00:00,2025-04-28 00:00:00+00:00,overdue,111.0,4,,,
2137,691,100.0,2025-03-22 13:53:45.374504+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
151126,930,260.0,2025-12-03 16:48:00.863380+00:00,2026-01-02 16:48:00.856290+00:00,overdue,32.5,1,,,
169771,992,800.0,2025-12-17 09:31:32.513239+00:00,2026-01-16 09:31:32.506151+00:00,overdue,148.0,16,,,
2352,660,600.0,2025-03-24 08:26:32.691736+00:00,2025-03-28 00:00:00+00:00,overdue,111.0,4,,,
1434,244,700.0,2025-03-15 12:40:12.839771+00:00,2025-03-28 00:00:00+00:00,overdue,129.5,4,,,
164720,967,2000.0,2025-12-12 07:36:43.905648+00:00,2026-01-11 07:36:43.898011+00:00,overdue,370.0,14,,,
1671,633,1000.0,2025-03-19 18:09:02.883715+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
4503,859,1000.0,2025-05-03 09:39:04.304775+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
681,284,1000.0,2025-02-19 18:42:42.168076+00:00,2025-02-28 00:00:00+00:00,overdue,185.0,4,,,
866,350,5000.0,2025-02-26 15:21:41.019529+00:00,2025-03-14 00:00:00+00:00,overdue,925.0,4,,,
601,112,500.0,2025-02-16 12:40:43.813608+00:00,2025-02-28 00:00:00+00:00,overdue,92.5,4,,,
647,34,2000.0,2025-02-19 08:32:53.817007+00:00,2025-02-28 00:00:00+00:00,fully_settled,250.0,1,,,
143644,982,5000.0,2025-11-28 17:37:46.080997+00:00,2025-12-28 17:37:46.069656+00:00,overdue,725.0,8,,,
20879,950,4000.0,2025-09-01 12:07:46.923280+00:00,2025-10-01 12:07:46.917381+00:00,overdue,740.0,4,,,
4255,23,200.0,2025-04-23 15:21:11.800166+00:00,2025-04-28 00:00:00+00:00,overdue,25.0,1,,,
2822,585,200.0,2025-03-31 04:52:18.014228+00:00,2025-04-28 00:00:00+00:00,overdue,37.0,4,,,
96490,946,100.0,2025-10-13 04:45:56.958147+00:00,2025-11-12 04:45:56.952126+00:00,overdue,18.5,4,,,
162985,1052,2000.0,2025-12-10 12:47:19.365294+00:00,2026-01-09 12:47:19.357660+00:00,overdue,370.0,16,,,
117601,936,5000.0,2025-11-06 11:21:40.928608+00:00,2025-12-06 11:21:40.923917+00:00,overdue,725.0,8,,,
550,159,1000.0,2025-02-12 18:12:08.438113+00:00,2025-02-28 00:00:00+00:00,overdue,185.0,4,,,
165108,989,2000.0,2025-12-12 12:36:23.237990+00:00,2026-01-11 12:36:23.231004+00:00,overdue,290.0,8,,,
2447,311,100.0,2025-03-25 07:59:47.295254+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
19547,902,160.0,2025-08-17 11:48:27.588556+00:00,2025-09-16 11:48:27.583012+00:00,overdue,20.0,10,,,
160628,63,2000.0,2025-12-08 15:18:38.102473+00:00,2026-01-07 15:18:38.094271+00:00,overdue,370.0,4,,,
4364,520,650.0,2025-04-30 15:58:25.267375+00:00,2025-05-28 00:00:00+00:00,overdue,120.25,4,,,
1831,436,1000.0,2025-03-20 14:52:35.354794+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
3644,760,1000.0,2025-04-04 14:50:34.540804+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
1539,502,1000.0,2025-03-17 12:50:01.017313+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
2121,713,100.0,2025-03-22 09:18:51.733776+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
2676,782,100.0,2025-03-28 09:23:10.468492+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,,,
2136,702,1000.0,2025-03-22 13:39:45.267292+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
5304,824,850.0,2025-05-27 17:03:13.805716+00:00,2025-05-28 00:00:00+00:00,overdue,157.25,4,,,
1069,291,200.0,2025-03-06 10:53:26.784455+00:00,2025-03-28 00:00:00+00:00,overdue,37.0,4,,,
2750,622,100.0,2025-03-30 04:20:00.354019+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,,,
2539,706,100.0,2025-03-26 09:55:40.076457+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
2187,375,500.0,2025-03-23 09:31:36.499054+00:00,2025-03-28 00:00:00+00:00,overdue,92.5,4,,,
2702,259,300.0,2025-03-28 19:23:25.881323+00:00,2025-04-28 00:00:00+00:00,overdue,55.5,4,,,
1250,376,250.0,2025-03-14 09:36:38.348303+00:00,2025-03-28 00:00:00+00:00,overdue,46.25,4,,,
3984,831,1000.0,2025-04-11 07:30:37.858335+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
2659,259,200.0,2025-03-28 05:21:24.417542+00:00,2025-04-28 00:00:00+00:00,overdue,37.0,4,,,
1546,480,1000.0,2025-03-17 13:30:51.380148+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
2997,538,1000.0,2025-04-02 13:17:41.634488+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
3854,570,130.0,2025-04-08 16:16:02.240165+00:00,2025-04-28 00:00:00+00:00,overdue,24.05,4,,,
68138,992,10000.0,2025-09-23 08:01:03.952949+00:00,2025-10-23 08:01:03.945650+00:00,overdue,1850.0,16,,,
3876,833,1000.0,2025-04-09 07:08:23.974373+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
1496,311,100.0,2025-03-16 14:42:18.313979+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
1854,622,400.0,2025-03-20 17:04:16.183869+00:00,2025-03-28 00:00:00+00:00,overdue,74.0,4,,,
2500,467,200.0,2025-03-25 18:59:11.238603+00:00,2025-03-28 00:00:00+00:00,overdue,37.0,4,,,
2557,663,300.0,2025-03-26 13:25:16.445064+00:00,2025-03-28 00:00:00+00:00,overdue,55.5,4,,,
4630,773,1000.0,2025-05-03 17:32:20.047830+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
2427,685,400.0,2025-03-25 04:03:50.807060+00:00,2025-03-28 00:00:00+00:00,overdue,74.0,4,,,
4118,650,100.0,2025-04-16 06:14:55.065612+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,,,
83308,31,10.0,2025-10-02 07:55:03.447780+00:00,2025-11-01 07:55:03.443917+00:00,overdue,1.25,1,,,
2022,701,1000.0,2025-03-21 11:49:43.320694+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
382,28,10.0,2025-02-22 10:27:44.779000+00:00,2025-01-28 00:00:00+00:00,overdue,1.25,1,,,
20938,65,500.0,2025-09-02 04:09:01.839866+00:00,2025-10-02 04:09:01.833435+00:00,overdue,92.5,4,,,
142751,1036,3500.0,2025-11-28 08:33:46.253566+00:00,2025-12-28 08:33:46.246380+00:00,overdue,647.5,16,,,
2589,693,900.0,2025-03-26 21:11:02.551654+00:00,2025-03-28 00:00:00+00:00,overdue,166.5,4,,,
5388,891,1500.0,2025-06-02 07:41:10.184966+00:00,2025-06-28 00:00:00+00:00,overdue,187.5,10,,,
137634,1048,10000.0,2025-11-24 17:08:33.457683+00:00,2025-12-24 17:08:33.453167+00:00,overdue,1450.0,8,,,
2851,452,200.0,2025-03-31 14:38:54.185888+00:00,2025-04-28 00:00:00+00:00,overdue,37.0,4,,,
3899,825,700.0,2025-04-09 17:33:55.136004+00:00,2025-04-28 00:00:00+00:00,overdue,129.5,4,,,
2213,674,1000.0,2025-03-23 12:43:03.075106+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
142203,1053,10000.0,2025-11-27 18:40:57.185411+00:00,2025-12-27 18:40:57.178992+00:00,overdue,1450.0,8,,,
69915,962,2000.0,2025-09-25 03:05:57.801343+00:00,2025-10-25 03:05:57.795978+00:00,overdue,370.0,14,,,
83301,31,10.0,2025-10-02 07:47:37.557585+00:00,2025-11-01 07:47:37.552300+00:00,overdue,1.25,1,,,
1243,29,1000.0,2025-03-14 08:56:49.344926+00:00,2025-03-28 00:00:00+00:00,overdue,125.0,1,,,
1584,402,200.0,2025-03-18 12:17:05.805313+00:00,2025-03-28 00:00:00+00:00,overdue,37.0,4,,,
1744,372,900.0,2025-03-20 09:35:33.344178+00:00,2025-03-28 00:00:00+00:00,overdue,166.5,4,,,
1592,540,500.0,2025-03-18 13:54:25.356227+00:00,2025-03-28 00:00:00+00:00,overdue,92.5,4,,,
2698,552,400.0,2025-03-28 15:56:04.782358+00:00,2025-04-28 00:00:00+00:00,overdue,74.0,4,,,
5219,305,100.0,2025-05-16 09:40:20.233846+00:00,2025-05-28 00:00:00+00:00,overdue,18.5,4,,,
1887,311,100.0,2025-03-21 04:57:12.725599+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
2118,664,100.0,2025-03-22 08:36:32.796996+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
143594,1036,3000.0,2025-11-28 17:05:26.507056+00:00,2025-12-28 17:05:26.501679+00:00,overdue,555.0,16,,,
5008,878,200.0,2025-05-08 11:57:25.535190+00:00,2025-05-28 00:00:00+00:00,overdue,37.0,4,,,
4227,871,1000.0,2025-04-22 13:44:40.049588+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
4968,647,100.0,2025-05-06 20:44:11.505436+00:00,2025-05-28 00:00:00+00:00,overdue,18.5,4,,,
18556,354,5000.0,2025-08-05 15:53:17.138117+00:00,2025-09-04 15:53:17.131439+00:00,overdue,725.0,8,,,
131550,1036,5300.0,2025-11-20 13:22:50.763702+00:00,2025-12-20 13:22:50.760309+00:00,overdue,980.5,16,,,
19468,62,2000.0,2025-08-16 11:25:41.584052+00:00,2025-09-15 11:25:41.575104+00:00,overdue,370.0,4,,,
2782,418,250.0,2025-03-30 12:36:28.388927+00:00,2025-04-28 00:00:00+00:00,overdue,46.25,4,,,
117218,892,100.0,2025-11-05 17:09:29.516729+00:00,2025-12-05 17:09:29.512760+00:00,overdue,12.5,10,,,
112773,948,5000.0,2025-10-30 08:32:08.014505+00:00,2025-11-29 08:32:08.009776+00:00,overdue,725.0,8,,,
2145,660,100.0,2025-03-22 16:31:56.000346+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
135505,1040,4000.0,2025-11-23 03:52:48.103370+00:00,2025-12-23 03:52:48.098438+00:00,overdue,580.0,8,,,
20899,65,500.0,2025-09-01 16:41:23.712420+00:00,2025-10-01 16:41:23.708502+00:00,overdue,92.5,4,,,
1598,382,100.0,2025-03-18 16:11:27.779012+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
1373,381,1000.0,2025-03-14 15:55:16.804754+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
2154,706,100.0,2025-03-22 19:47:45.016483+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
144426,924,2000.0,2025-11-29 09:20:00.836738+00:00,2025-12-29 09:20:00.830273+00:00,overdue,250.0,1,,,
3905,769,500.0,2025-04-09 21:33:57.127337+00:00,2025-04-28 00:00:00+00:00,overdue,92.5,4,,,
3861,819,1000.0,2025-04-08 17:09:24.666282+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
69378,962,4000.0,2025-09-24 14:49:56.279853+00:00,2025-10-24 14:49:56.275450+00:00,overdue,740.0,14,,,
1150,301,1000.0,2025-03-11 17:22:18.712501+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
106140,893,5000.0,2025-10-24 14:43:42.708710+00:00,2025-11-23 14:43:42.702846+00:00,overdue,625.0,10,,,
117796,892,120.0,2025-11-06 17:33:21.838070+00:00,2025-12-06 17:33:21.831301+00:00,overdue,15.0,10,,,
2568,733,1000.0,2025-03-26 15:39:52.518261+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
651,328,400.0,2025-02-19 08:51:36.569631+00:00,2025-02-28 00:00:00+00:00,overdue,74.0,4,,,
5667,422,1000.0,2025-06-04 10:19:55.230589+00:00,2025-06-28 00:00:00+00:00,overdue,185.0,4,,,
149864,989,4000.0,2025-12-03 05:58:39.085506+00:00,2026-01-02 05:58:39.080103+00:00,overdue,580.0,8,,,
631,188,2000.0,2025-02-18 18:42:17.604304+00:00,2025-02-28 00:00:00+00:00,overdue,370.0,4,,,
2401,362,200.0,2025-03-24 17:44:48.131436+00:00,2025-03-28 00:00:00+00:00,overdue,37.0,4,,,
3890,837,1000.0,2025-04-09 11:50:22.844114+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
5878,409,200.0,2025-06-09 10:01:19.518542+00:00,2025-06-28 00:00:00+00:00,overdue,37.0,4,,,
2199,735,1000.0,2025-03-23 10:15:49.163703+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
3837,506,200.0,2025-04-08 14:30:24.963719+00:00,2025-04-28 00:00:00+00:00,overdue,37.0,4,,,
5021,714,1000.0,2025-05-08 18:06:49.607564+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
1082,330,500.0,2025-03-06 19:45:00.299515+00:00,2025-03-28 00:00:00+00:00,overdue,92.5,4,,,
642,239,350.0,2025-02-19 08:05:42.933109+00:00,2025-02-28 00:00:00+00:00,overdue,64.75,4,,,
3725,677,500.0,2025-04-05 11:01:37.784502+00:00,2025-04-28 00:00:00+00:00,overdue,92.5,4,,,
5823,657,1000.0,2025-06-06 09:18:10.217089+00:00,2025-06-28 00:00:00+00:00,overdue,185.0,4,,,
1449,370,100.0,2025-03-15 17:51:03.799102+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
543,24,20.0,2025-02-22 10:38:52.661000+00:00,2025-02-28 00:00:00+00:00,overdue,2.5,1,,,
5009,458,1000.0,2025-05-08 12:11:17.933472+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
2037,539,200.0,2025-03-21 12:42:05.502099+00:00,2025-03-28 00:00:00+00:00,overdue,37.0,4,,,
869,30,550.0,2025-02-27 08:56:15.105071+00:00,2025-02-28 00:00:00+00:00,overdue,68.75,1,,,
1780,423,600.0,2025-03-20 11:43:32.895865+00:00,2025-03-28 00:00:00+00:00,overdue,111.0,4,,,
4182,711,1000.0,2025-04-18 14:19:41.921491+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
169178,808,20000.0,2025-12-16 18:16:33.721844+00:00,2026-01-15 18:16:33.701709+00:00,overdue,3700.0,4,,,
69408,1024,7000.0,2025-09-24 15:09:09.444537+00:00,2025-10-24 15:09:09.440877+00:00,overdue,1015.0,8,,,
593,4,110.0,2025-02-14 15:22:52.506692+00:00,2025-02-28 00:00:00+00:00,fully_settled,13.75,1,,,
4106,839,100.0,2025-04-15 10:38:30.691221+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,,,
4785,435,1000.0,2025-05-04 19:29:13.723866+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
80465,1029,3000.0,2025-09-30 14:18:34.170049+00:00,2025-10-30 14:18:34.165014+00:00,overdue,435.0,8,,,
69635,944,10000.0,2025-09-24 17:36:45.257588+00:00,2025-10-24 17:36:45.252819+00:00,overdue,1450.0,8,,,
144573,948,6000.0,2025-11-29 11:13:05.091915+00:00,2025-12-29 11:13:05.085386+00:00,overdue,870.0,8,,,
1417,374,200.0,2025-03-15 07:19:51.700501+00:00,2025-03-28 00:00:00+00:00,overdue,37.0,4,,,
846,314,500.0,2025-02-24 15:11:51.948564+00:00,2025-02-28 00:00:00+00:00,overdue,92.5,4,,,
3784,818,1000.0,2025-04-07 07:58:46.405523+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,,,
396,4,20.0,2025-01-22 14:03:51.267533+00:00,2025-01-28 00:00:00+00:00,fully_settled,2.5,1,,,
1613,529,1000.0,2025-03-19 06:22:36.159398+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
34771,1011,7000.0,2025-09-13 07:10:32.025184+00:00,2025-10-13 07:10:32.020808+00:00,overdue,1015.0,8,,,
140088,75,1500.0,2025-11-26 07:22:05.278609+00:00,2025-12-26 07:22:05.273247+00:00,overdue,277.5,4,,,
135503,1040,8000.0,2025-11-23 03:50:52.581622+00:00,2025-12-23 03:50:52.577958+00:00,overdue,1160.0,8,,,
3738,585,800.0,2025-04-05 16:10:04.861840+00:00,2025-04-28 00:00:00+00:00,overdue,148.0,4,,,
4703,460,1000.0,2025-05-04 08:30:54.385428+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
80901,876,2000.0,2025-09-30 18:05:09.205471+00:00,2025-10-30 18:05:09.201151+00:00,overdue,250.0,10,,,
1370,455,500.0,2025-03-14 15:45:57.537215+00:00,2025-03-28 00:00:00+00:00,overdue,92.5,4,,,
635,231,1000.0,2025-02-19 07:20:44.689868+00:00,2025-02-28 00:00:00+00:00,overdue,185.0,4,,,
5025,442,1000.0,2025-05-09 06:49:25.798940+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
3866,792,100.0,2025-04-09 02:25:56.561666+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,,,
1653,526,100.0,2025-03-19 14:02:25.521063+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
3713,592,400.0,2025-04-05 08:07:37.418628+00:00,2025-04-28 00:00:00+00:00,overdue,74.0,4,,,
2661,651,100.0,2025-03-28 06:22:23.640696+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,,,
4254,520,350.0,2025-04-23 15:08:44.700723+00:00,2025-04-28 00:00:00+00:00,overdue,64.75,4,,,
2466,768,525.0,2025-03-25 10:02:49.050165+00:00,2025-03-28 00:00:00+00:00,overdue,97.125,4,,,
148620,18,2000.0,2025-12-02 11:18:29.887382+00:00,2026-01-01 11:18:29.878447+00:00,overdue,250.0,1,,,
5382,926,1000.0,2025-06-01 14:17:15.068634+00:00,2025-06-28 00:00:00+00:00,overdue,185.0,4,,,
5244,918,1000.0,2025-05-19 16:59:54.094775+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,,,
137672,1048,7000.0,2025-11-24 17:25:28.585453+00:00,2025-12-24 17:25:28.582175+00:00,overdue,1015.0,8,,,
2549,696,1000.0,2025-03-26 11:28:29.667080+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,,,
2208,441,800.0,2025-03-23 11:26:25.051285+00:00,2025-03-28 00:00:00+00:00,overdue,148.0,4,,,
3880,259,3500.0,2025-04-09 08:30:06.422492+00:00,2025-04-28 00:00:00+00:00,overdue,647.5,4,,,
707,239,650.0,2025-02-20 12:34:44.456866+00:00,2025-02-28 00:00:00+00:00,overdue,120.25,4,,,
2356,382,100.0,2025-03-24 08:51:59.885160+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,,,
5815,597,1000.0,2025-06-06 00:10:35.256250+00:00,2025-06-28 00:00:00+00:00,overdue,185.0,4,,,
